f_name,l_name,gender,area_code,phone,city,state,zip,marital_status,has_child,salary,rate,single_exemp,married_exemp,child_exemp,isDirty,errRule,errCol,pk
Preda,Birta,F,435,680-8578,LINDON,UT,84042,M,Y,15000,7.0,0,4950,2475,True,;Incorrect_Format,;rate,194636
Iwaro,Rotger,M,775,841-9200,LAS VEGAS,NV,89139,S,N,20000,0.0,0,0,0,True,;Incorrect_Format,;rate,55336
Lucian,Batenin,M,435,748-2807,WASHINGTON,UT,84780,S,Y,60000,7.0,2475,0,2475,True,;Incorrect_Format,;rate,189867
Leana,McCaskill,F,971,832-1078,SWISSHOME,OR,97480,M,N,60000,9.0,0,318,0,True,;Incorrect_Format,;rate,53295
Nasr,Nerjes,M,971,530-4125,LEXINGTON,OR,97839,S,N,45000,9.0,159,0,0,True,;Incorrect_Format,;rate,117817
Yoshikane,Plug,F,772,290-6148,MIDDLEBURG,FL,32050,M,Y,70000,0.0,0,0,0,True,;Incorrect_Format,;rate,129529
Filomena,Gurevitch,M,307,960-2829,LEITER,WY,82837,S,N,80000,0.0,0,0,0,True,;Incorrect_Format,;rate,70085
Hikyu,Zlatev,F,775,292-6486,LAS VEGAS,NV,89151,M,N,45000,0.0,0,0,0,True,;Incorrect_Format,;rate,4293
Hock,Buehler,F,847,104-3808,OGDEN,IL,61859,M,N,50000,3.0,0,4000,0,True,;Incorrect_Format,;rate,13541
Jieh,Fosse,F,307,800-2021,CHEYENNE,WY,82008,M,N,45000,0.0,0,0,0,True,;Incorrect_Format,;rate,151768
Halit,Kabayashi,M,202,751-8066,WASHINGTON,DC,20303,M,Y,50000,9.0,0,2740,1370,True,;Incorrect_Format,;rate,178099
Xiangjun,Gillo,F,901,423-6881,PHILADELPHIA,TN,37846,M,N,50000,0.0,0,0,0,True,;Incorrect_Format,;rate,136364
Lynne,Flann,M,773,654-7945,ROYALTON,IL,62983,S,N,20000,3.0,2000,0,0,True,;Incorrect_Format,;rate,2498
Kees,Kukich,F,615,686-7773,CYPRESS INN,TN,38452,S,N,35000,0.0,0,0,0,True,;Incorrect_Format,;rate,31173
Michial,Cucka,F,702,862-5948,LAS VEGAS,NV,89119,S,N,35000,0.0,0,0,0,True,;Incorrect_Format,;rate,78657
Arkady,Bleumer,F,660,340-8283,MONROE CITY,MO,63456,M,Y,10000,6.0,0,4200,1200,True,;Incorrect_Format,;rate,104471
Xianfeng,McAfee,M,404,674-7792,NORTH METRO,GA,30029,S,Y,25000,6.0,2700,0,3000,True,;Incorrect_Format,;rate,161317
Guri,Melton,F,803,651-5820,ANDERSON,SC,29621,S,N,35000,7.0,3300,0,0,True,;Incorrect_Format,;rate,125036
Arndt,Bettayeb,M,971,285-7351,BANDON,OR,97411,S,Y,15000,9.0,159,0,159,True,;Incorrect_Format,;rate,102650
Toshifumi,Broek,F,605,860-7120,GLENCROSS,SD,57630,M,Y,65000,0.0,0,0,0,True,;Incorrect_Format,;rate,39273
Enid,Poulsen,F,229,842-7587,WARNER ROBINS,GA,31098,M,N,35000,6.0,0,5400,0,True,;Incorrect_Format,;rate,125323
Lynne,Charland,M,479,169-7342,FORDYCE,AR,71742,S,N,100000,7.0,20,0,0,True,;Incorrect_Format,;rate,162983
Dorrit,Carchiolo,F,775,324-8292,NORTH LAS VEGAS,NV,89086,S,N,90000,0.0,0,0,0,True,;Incorrect_Format,;rate,19050
Chandan,Note,M,912,797-4020,DAWSON,GA,39842,S,Y,65000,6.0,2700,0,3000,True,;Incorrect_Format,;rate,184140
Lucia,Roddick,F,305,486-3576,APALACHICOLA,FL,32329,S,N,75000,0.0,0,0,0,True,;Incorrect_Format,;rate,99342
Rowena,Reus,M,979,534-7012,LOS INDIOS,TX,78567,S,Y,15000,0.0,0,0,0,True,;Incorrect_Format,;rate,68912
Chiradeep,Boeri,F,901,600-5674,MURFREESBORO,TN,37127,S,N,85000,0.0,0,0,0,True,;Incorrect_Format,;rate,163433
Muffy,Chimura,M,601,370-5246,BAILEY,MS,39320,M,Y,85000,5.0,0,12000,1500,True,;Incorrect_Format,;rate,106711
Nieves,Weinbaum,F,509,657-5257,SEATTLE,WA,98194,S,N,20000,0.0,0,0,0,True,;Incorrect_Format,;rate,4135
Jennifer,Plambeck,M,678,258-6370,PEACHTREE CITY,GA,30270,M,N,10000,6.0,0,5400,0,True,;Incorrect_Format,;rate,31417
Amokrane,Erdi,M,314,893-4471,SOUTH WEST CITY,MO,64863,S,N,55000,6.0,2100,0,0,True,;Incorrect_Format,;rate,12260
Fumihiro,Hedtstuck,F,256,153-2587,EASTABOGA,AL,36260,M,N,95000,5.0,0,3000,0,True,;Incorrect_Format,;rate,176221
Candida,Provine,M,337,120-6949,DERIDDER,LA,70634,S,Y,70000,6.0,4500,0,1000,True,;Incorrect_Format,;rate,174620
Guanshan,Zykh,M,573,825-1152,NOEL,MO,64854,M,Y,30000,6.0,0,4200,1200,True,;Incorrect_Format,;rate,39914
Deren,Kameny,M,334,626-3389,ROCKFORD,AL,35136,S,Y,30000,5.0,1500,0,300,True,;Incorrect_Format,;rate,181444
Wagner,Klingemann,F,769,821-3733,MIDNIGHT,MS,39115,M,N,5000,3.0,0,12000,0,True,;Incorrect_Format,;rate,56903
Tokuji,Iscoe,M,870,543-5097,IMBODEN,AR,72434,S,Y,55000,7.0,20,0,20,True,;Incorrect_Format,;rate,68848
Hoon,Latil,F,334,396-8904,OPP,AL,36467,S,N,30000,5.0,1500,0,0,True,;Incorrect_Format,;rate,72555
Leonardo,Printista,M,304,618-7388,GERRARDSTOWN,WV,25420,M,Y,5000,3.0,0,4000,2000,True,;Incorrect_Format,;rate,11517
Shervin,Brodley,F,843,694-1177,LOWNDESVILLE,SC,29659,M,Y,75000,7.0,0,6600,3300,True,;Incorrect_Format,;rate,17678
Junji,Achugbue,F,423,848-4635,RIPLEY,TN,38063,M,N,90000,0.0,0,0,0,True,;Incorrect_Format,;rate,158564
Masakatsu,Board,M,253,969-1132,VANCOUVER,WA,98686,S,Y,10000,0.0,0,0,0,True,;Incorrect_Format,;rate,191796
Kyujin,Date,M,435,742-2290,SNOWVILLE,UT,84336,S,N,50000,7.0,2475,0,0,True,;Incorrect_Format,;rate,5877
Ragnuthan,Fiebach,F,605,192-5579,TEA,SD,57064,S,N,25000,0.0,0,0,0,True,;Incorrect_Format,;rate,71061
Inhan,Taubman,F,605,480-1218,SAINT FRANCIS,SD,57572,S,N,20000,0.0,0,0,0,True,;Incorrect_Format,;rate,148727
Naveed,Widjojo,F,636,259-8354,ODESSA,MO,64076,S,N,25000,6.0,2100,0,0,True,;Incorrect_Format,;rate,165567
Chitra,Saclay,M,307,415-3004,ROBERTSON,WY,82944,S,Y,90000,0.0,0,0,0,True,;Incorrect_Format,;rate,188595
Jawad,Arguello,M,954,638-1840,DAYTONA BEACH,FL,32125,M,N,50000,0.0,0,0,0,True,;Incorrect_Format,;rate,123232
Shalom,Quiros,F,615,308-7770,HALLS,TN,38040,S,Y,100000,0.0,0,0,0,True,;Incorrect_Format,;rate,166300
Kuninobu,Terpou,F,478,876-7543,ROCK SPRING,GA,30739,M,Y,45000,6.0,0,5400,3000,True,;Incorrect_Format,;rate,46308
Changming,Parisi,F,573,280-7992,SAVANNAH,MO,64485,S,N,65000,6.0,2100,0,0,True,;Incorrect_Format,;rate,69105
Guntis,Emery,M,769,427-2328,JACKSON,MS,39206,S,Y,90000,5.0,6000,0,1500,True,;Incorrect_Format,;rate,185720
Eamon,Chesneaux,M,816,676-1118,WESTON,MO,64098,S,Y,80000,6.0,2100,0,1200,True,;Incorrect_Format,;rate,16580
Brigid,Kroon,F,775,583-9371,DYER,NV,89010,M,N,55000,0.0,0,0,0,True,;Incorrect_Format,;rate,117939
Maite,Wahba,F,706,457-4132,LAWRENCEVILLE,GA,30044,S,Y,55000,6.0,2700,0,3000,True,;Incorrect_Format,;rate,109703
Corinna,Heiken,M,478,388-7359,TURNERVILLE,GA,30580,S,Y,10000,6.0,2700,0,3000,True,;Incorrect_Format,;rate,170566
Bodh,Shiraz,F,206,256-2855,SEATTLE,WA,98126,S,N,10000,0.0,0,0,0,True,;Incorrect_Format,;rate,94809
Irmtraut,Dymetman,F,225,635-5347,BATON ROUGE,LA,70833,M,Y,65000,6.0,0,9000,1000,True,;Incorrect_Format,;rate,78119
Kioumars,Vellino,F,435,142-3120,OGDEN,UT,84404,S,N,5000,7.0,2475,0,0,True,;Incorrect_Format,;rate,13978
Miyoki,Hogen,F,660,238-2888,JEFFERSON CITY,MO,65108,M,N,75000,6.0,0,4200,0,True,;Incorrect_Format,;rate,120162
Bal,Stolboushkin,F,202,943-3661,WASHINGTON,DC,20409,S,Y,50000,9.0,1370,0,1370,True,;Incorrect_Format,;rate,145231
Ricki,Siniolakis,M,971,908-2423,WELCHES,OR,97067,S,N,15000,9.0,159,0,0,True,;Incorrect_Format,;rate,81294
Tokunbo,Belyaev,M,770,347-1826,MORRIS,GA,39867,M,N,60000,6.0,0,5400,0,True,;Incorrect_Format,;rate,198725
Yixiu,Pina,F,206,277-1484,PRESTON,WA,98050,S,Y,65000,0.0,0,0,0,True,;Incorrect_Format,;rate,188264
Lutz,Garnick,M,864,740-2667,GREER,SC,29651,S,Y,100000,7.0,3300,0,3300,True,;Incorrect_Format,;rate,95576
Barbel,Albarhamtoshy,F,206,554-4194,ROSBURG,WA,98643,S,Y,5000,0.0,0,0,0,True,;Incorrect_Format,;rate,171401
Kirsten,Steketee,F,801,654-9222,SPRING CITY,UT,84662,M,Y,20000,7.0,0,4950,2475,True,;Incorrect_Format,;rate,177506
Naotaka,Spenke,M,912,789-7629,ATLANTA,GA,30355,S,N,90000,6.0,2700,0,0,True,;Incorrect_Format,;rate,193121
Dinabandhu,Iliopoulos,F,864,767-9212,BLACKSBURG,SC,29702,M,Y,85000,7.0,0,6600,3300,True,;Incorrect_Format,;rate,67656
Abdelaziz,Kambayashi,F,832,910-2209,BLESSING,TX,77419,M,N,40000,0.0,0,0,0,True,;Incorrect_Format,;rate,42777
Hanno,Winzen,F,360,554-7488,TUMTUM,WA,99034,M,Y,70000,0.0,0,0,0,True,;Incorrect_Format,;rate,32629
Fracisco,Roantree,F,907,268-2542,PLATINUM,AK,99651,S,N,65000,0.0,0,0,0,True,;Incorrect_Format,;rate,117611
Balachander,Bodik,F,601,243-9823,DREW,MS,38737,S,Y,15000,5.0,6000,0,1500,True,;Incorrect_Format,;rate,16829
Zhihong,Keen,F,202,186-9735,WASHINGTON,DC,20591,S,Y,60000,9.0,1370,0,1370,True,;Incorrect_Format,;rate,92205
Pierre,Remy,M,404,412-9624,BLUE RIDGE,GA,30513,M,Y,65000,6.0,0,5400,3000,True,;Incorrect_Format,;rate,103478
Basilis,Hillston,M,832,340-5940,VALENTINE,TX,79854,S,Y,55000,0.0,0,0,0,True,;Incorrect_Format,;rate,33659
Lotte,Hagmann,F,423,554-9948,BRISTOL,TN,37620,M,N,30000,0.0,0,0,0,True,;Incorrect_Format,;rate,27637
Asanobu,Scarborough,M,815,908-2876,OREGON,IL,61061,S,Y,40000,3.0,2000,0,2000,True,;Incorrect_Format,;rate,185571
Vaishnavi,Leuschel,M,713,724-6471,CAMPBELLTON,TX,78008,S,N,10000,0.0,0,0,0,True,;Incorrect_Format,;rate,152554
Hisayuki,Cuadrado,F,307,960-6932,WOLF,WY,82844,S,N,75000,0.0,0,0,0,True,;Incorrect_Format,;rate,71792
Jinyan,Cavalloro,F,847,665-5821,FRANKFORT,IL,60423,M,Y,90000,3.0,0,4000,2000,True,;Incorrect_Format,;rate,159856
Jixin,Mostrel,F,305,171-1576,WELLINGTON,FL,33414,S,Y,50000,0.0,0,0,0,True,;Incorrect_Format,;rate,116501
Samson,Dachille,M,954,707-6094,MARIANNA,FL,32448,S,N,35000,0.0,0,0,0,True,;Incorrect_Format,;rate,157121
Alex,Reipa,F,907,328-6562,CLAM GULCH,AK,99568,M,N,30000,0.0,0,0,0,True,;Incorrect_Format,;rate,113798
Masanobu,Verruijt,F,601,497-5398,AVON,MS,38723,S,N,35000,5.0,6000,0,0,True,;Incorrect_Format,;rate,37145
Enrique,Coppola,M,601,199-3505,SUNFLOWER,MS,38778,S,N,15000,5.0,6000,0,0,True,;Incorrect_Format,;rate,130824
Xiaomin,Regoli,M,309,888-8288,EL PASO,IL,61738,S,Y,5000,3.0,2000,0,2000,True,;Incorrect_Format,;rate,36577
Sinh,Hackos,F,769,514-3879,TREBLOC,MS,38875,M,N,10000,5.0,0,12000,0,True,;Incorrect_Format,;rate,130185
Yukuo,Schnabel,F,214,740-7929,HOUSTON,TX,77015,M,N,85000,0.0,0,0,0,True,;Incorrect_Format,;rate,59447
Nikolaos,Brodie,F,314,884-8053,SAVERTON,MO,63467,S,Y,40000,6.0,2100,0,1200,True,;Incorrect_Format,;rate,155393
Vamsee,Mackay,F,270,154-4924,WINCHESTER,KY,40391,M,N,95000,6.0,0,40,0,True,;Incorrect_Format,;rate,146859
Pranas,Kruseman,M,803,738-9283,FLORENCE,SC,29503,M,Y,55000,7.0,0,6600,3300,True,;Incorrect_Format,;rate,106778
Shyamsundar,Welinder,M,432,821-7179,WOODLAKE,TX,75865,M,Y,35000,0.0,0,0,0,True,;Incorrect_Format,;rate,140259
Rostam,MacLean,F,605,192-8498,WOOD,SD,57585,M,N,25000,0.0,0,0,0,True,;Incorrect_Format,;rate,87105
Bohdan,Scholtes,F,202,829-3047,WASHINGTON,DC,20015,M,Y,35000,9.0,0,2740,1370,True,;Incorrect_Format,;rate,91627
Tetsutaro,Tsigas,F,702,129-6025,CARSON CITY,NV,89701,S,N,15000,0.0,0,0,0,True,;Incorrect_Format,;rate,52277
Menas,Rahmer,F,202,843-9081,WASHINGTON,DC,20579,M,Y,75000,9.0,0,2740,1370,True,;Incorrect_Format,;rate,136774
Radek,Gurov,M,636,492-4713,ALBA,MO,64830,S,Y,25000,6.0,2100,0,1200,True,;Incorrect_Format,;rate,148491
Cheryl,Wunderlin,M,573,719-9417,EUDORA,MO,65645,S,N,100000,6.0,2100,0,0,True,;Incorrect_Format,;rate,173460
Seichi,Tatsuta,M,605,250-9661,LEBANON,SD,57455,M,Y,95000,0.0,0,0,0,True,;Incorrect_Format,;rate,125828
Sudhakar,Olive,M,605,603-2415,HOVEN,SD,57450,M,N,45000,0.0,0,0,0,True,;Incorrect_Format,;rate,26784
Nicolaas,Vetland,F,865,894-1248,KNOXVILLE,TN,37915,S,N,10000,0.0,0,0,0,True,;Incorrect_Format,;rate,11289
Chander,Cignoni,F,425,608-8490,TACOMA,WA,98493,M,N,20000,0.0,0,0,0,True,;Incorrect_Format,;rate,75319
Travis,Purao,F,754,379-1787,WEST PALM BEACH,FL,33417,S,Y,30000,0.0,0,0,0,True,;Incorrect_Format,;rate,63223
Xuding,Selvestrel,F,334,272-1829,LEROY,AL,36548,S,N,100000,5.0,1500,0,0,True,;Incorrect_Format,;rate,75069
Andy,Fordan,F,678,917-9341,JAKIN,GA,39861,M,Y,15000,6.0,0,5400,3000,True,;Incorrect_Format,;rate,65816
Wladyslaw,Ranon,F,912,461-6968,JESUP,GA,31545,S,N,40000,6.0,2700,0,0,True,;Incorrect_Format,;rate,8456
Lachlan,Ramalho,M,503,657-9773,IRRIGON,OR,97844,M,N,90000,9.0,0,318,0,True,;Incorrect_Format,;rate,171716
Ravin,Grignetti,F,941,453-7627,OVIEDO,FL,32762,S,Y,40000,0.0,0,0,0,True,;Incorrect_Format,;rate,189710
Ulfar,Botuscharov,F,304,590-6938,AUBURN,WV,26325,M,N,5000,3.0,0,4000,0,True,;Incorrect_Format,;rate,4886
Hiromi,Babu,F,435,819-4400,GOSHEN,UT,84633,S,Y,10000,7.0,2475,0,2475,True,;Incorrect_Format,;rate,177092
Brain,Shimajiri,M,816,826-3789,SAINT LOUIS,MO,63182,S,N,20000,6.0,2100,0,0,True,;Incorrect_Format,;rate,138545
Moray,Schuschel,F,253,736-6873,LIBERTY LAKE,WA,99019,M,Y,85000,0.0,0,0,0,True,;Incorrect_Format,;rate,22506
Haijo,Lahner,F,509,710-2498,HOODSPORT,WA,98548,M,N,75000,0.0,0,0,0,True,;Incorrect_Format,;rate,167976
Irmtraut,Prior,F,865,342-4107,NASHVILLE,TN,37249,S,N,50000,0.0,0,0,0,True,;Incorrect_Format,;rate,180857
Jit,Starovic,M,202,932-8256,WASHINGTON,DC,20389,S,Y,45000,9.0,1370,0,1370,True,;Incorrect_Format,;rate,139923
Marianna,Hibbard,M,801,212-2141,SALT LAKE CITY,UT,84107,S,Y,95000,7.0,2475,0,2475,True,;Incorrect_Format,;rate,83857
Jozsef,Marandzjan,F,202,358-5801,PARCEL RETURN SERVICE,DC,56902,S,Y,75000,9.0,1370,0,1370,True,;Incorrect_Format,;rate,158578
Leoan,Oberhuber,M,907,733-3059,BETHEL,AK,99559,S,N,45000,0.0,0,0,0,True,;Incorrect_Format,;rate,196087
Karpjoo,Ferriere,M,423,274-3370,PIKEVILLE,TN,37367,S,N,70000,0.0,0,0,0,True,;Incorrect_Format,;rate,116552
Bruch,Maguire,M,702,853-8913,LAS VEGAS,NV,89154,S,Y,10000,0.0,0,0,0,True,;Incorrect_Format,;rate,87084
Chanjung,Gastner,M,907,372-8158,DILLINGHAM,AK,99576,S,Y,65000,0.0,0,0,0,True,;Incorrect_Format,;rate,96759
Fraser,Foucaut,M,501,507-3172,STATE UNIVERSITY,AR,72467,S,Y,85000,7.0,20,0,20,True,;Incorrect_Format,;rate,117226
Fatimah,Stumptner,M,702,825-9141,TUSCARORA,NV,89834,M,N,95000,0.0,0,0,0,True,;Incorrect_Format,;rate,31279
Fotis,Verspoor,F,307,798-4141,MEETEETSE,WY,82433,S,N,95000,0.0,0,0,0,True,;Incorrect_Format,;rate,132367
Mihaly,Haberlandt,M,435,834-8060,ESCALANTE,UT,84726,S,N,100000,7.0,2475,0,0,True,;Incorrect_Format,;rate,196898
Arkadi,Hambury,M,479,504-8949,VANDERVOORT,AR,71972,M,N,95000,7.0,0,40,0,True,;Incorrect_Format,;rate,121973
Glaucia,Bourzoufi,M,435,430-8624,SALT LAKE CITY,UT,84110,M,Y,100000,7.0,0,4950,2475,True,;Incorrect_Format,;rate,108493
Otmane,Borgers,M,307,845-4196,LYSITE,WY,82642,S,N,35000,0.0,0,0,0,True,;Incorrect_Format,;rate,177603
Lingtao,Delzanno,M,786,942-1912,MIAMI,FL,33134,S,Y,75000,0.0,0,0,0,True,;Incorrect_Format,;rate,101974
Haifeng,Dawson,F,864,578-4665,CLINTON,SC,29325,M,Y,45000,7.0,0,6600,3300,True,;Incorrect_Format,;rate,55210
Zurab,Kelb,M,907,169-6347,PRUDHOE BAY,AK,99734,M,Y,45000,0.0,0,0,0,True,;Incorrect_Format,;rate,108868
Mongi,Gorz,M,503,441-9218,ASHLAND,OR,97520,M,Y,55000,9.0,0,318,159,True,;Incorrect_Format,;rate,70255
Patricia,Dye,F,435,193-7522,SALT LAKE CITY,UT,84148,M,N,80000,7.0,0,4950,0,True,;Incorrect_Format,;rate,42617
Yezdezard,Weijland,M,832,208-5867,SAN ANGELO,TX,76902,S,Y,40000,0.0,0,0,0,True,;Incorrect_Format,;rate,135246
Lou,Syme,M,847,108-3717,FENTON,IL,61251,S,N,100000,3.0,2000,0,0,True,;Incorrect_Format,;rate,45381
Qing,Senouci,M,501,108-7214,ELAINE,AR,72333,S,Y,55000,7.0,20,0,20,True,;Incorrect_Format,;rate,4286
Tulin,Schwaller,F,706,512-9565,MACON,GA,31203,S,Y,70000,6.0,2700,0,3000,True,;Incorrect_Format,;rate,37834
Eivor,Leitman,F,605,543-5808,CHERRY CREEK,SD,57622,M,Y,70000,0.0,0,0,0,True,;Incorrect_Format,;rate,136162
Heather,Blus,F,307,673-6821,JAY EM,WY,82219,M,N,90000,0.0,0,0,0,True,;Incorrect_Format,;rate,153481
Sebastiano,Rajlich,F,713,971-6176,WHEELOCK,TX,77882,S,N,60000,0.0,0,0,0,True,;Incorrect_Format,;rate,70942
Christina,Watson,M,229,325-9902,REGISTER,GA,30452,M,Y,45000,6.0,0,5400,3000,True,;Incorrect_Format,;rate,11518
Aleksey,Middleburg,M,504,657-3331,NEW ORLEANS,LA,70177,S,Y,90000,6.0,4500,0,1000,True,;Incorrect_Format,;rate,52070
Aiguo,Marletta,F,803,540-8486,MC CORMICK,SC,29899,S,N,35000,7.0,3300,0,0,True,;Incorrect_Format,;rate,114321
Jasper,Kulasinghe,F,360,960-7127,SEATTLE,WA,98136,M,Y,20000,0.0,0,0,0,True,;Incorrect_Format,;rate,128886
Hansjorg,Cun,M,971,860-5201,LAFAYETTE,OR,97127,S,Y,25000,9.0,159,0,159,True,;Incorrect_Format,;rate,32424
Djordje,Boege,M,702,819-2559,LAS VEGAS,NV,89147,S,N,15000,0.0,0,0,0,True,;Incorrect_Format,;rate,79582
Atle,Parson,F,870,376-2851,FLIPPIN,AR,72634,M,Y,70000,7.0,0,40,20,True,;Incorrect_Format,;rate,43775
Lambert,Ismaeil,F,270,457-3403,ESSIE,KY,40827,S,Y,75000,6.0,20,0,20,True,;Incorrect_Format,;rate,120898
Liliane,Bergman,F,816,998-1478,NOEL,MO,64854,S,N,80000,6.0,2100,0,0,True,;Incorrect_Format,;rate,144887
Mandayam,Degtyarev,F,915,449-8698,SAN ANTONIO,TX,78215,M,Y,100000,0.0,0,0,0,True,;Incorrect_Format,;rate,377
Tokuyasu,Dass,F,864,380-9807,FLORENCE,SC,29504,S,N,65000,7.0,3300,0,0,True,;Incorrect_Format,;rate,120404
Amilcar,Farkh,F,907,643-3741,NUNAPITCHUK,AK,99641,S,N,100000,0.0,0,0,0,True,;Incorrect_Format,;rate,169895
Michel,Dupre,F,775,881-7138,SMITH,NV,89430,M,N,70000,0.0,0,0,0,True,;Incorrect_Format,;rate,81118
Hisham,Pidd,M,202,883-1941,WASHINGTON,DC,20405,S,N,30000,9.0,1370,0,0,True,;Incorrect_Format,;rate,65731
Alyson,Coroyer,F,630,978-4662,HANOVER,IL,61041,M,N,60000,3.0,0,4000,0,True,;Incorrect_Format,;rate,151793
Shafi,Romero,M,432,647-2430,BROWNSVILLE,TX,78522,M,Y,25000,0.0,0,0,0,True,;Incorrect_Format,;rate,88074
Santonu,Gerber,M,304,237-3199,WESTON,WV,26452,S,Y,5000,3.0,2000,0,2000,True,;Incorrect_Format,;rate,21893
Changjie,Vinck,M,573,999-4765,PINEVILLE,MO,64856,S,Y,75000,6.0,2100,0,1200,True,;Incorrect_Format,;rate,19302
Leen,Katragadda,M,863,490-2670,MILTON,FL,32570,S,Y,35000,0.0,0,0,0,True,;Incorrect_Format,;rate,73841
Shem,Tzerpos,F,605,819-9467,BRANDON,SD,57005,M,N,80000,0.0,0,0,0,True,;Incorrect_Format,;rate,67625
Elizabeth,Sartore,F,478,437-4176,ATTAPULGUS,GA,39815,M,Y,90000,6.0,0,5400,3000,True,;Incorrect_Format,;rate,115536
Felisa,Welker,F,202,295-9465,WASHINGTON,DC,20414,S,Y,50000,9.0,1370,0,1370,True,;Incorrect_Format,;rate,9351
Ljiljana,Callaway,F,256,580-9690,JACKSONS GAP,AL,36861,S,N,65000,5.0,1500,0,0,True,;Incorrect_Format,;rate,174699
Sang,Ziarko,F,678,277-8497,KENNESAW,GA,30156,M,N,20000,6.0,0,5400,0,True,;Incorrect_Format,;rate,136693
Akida,Simao,F,205,400-7379,JACKSON,AL,36545,S,Y,85000,5.0,1500,0,300,True,;Incorrect_Format,;rate,72857
Sidi,Ghezal,F,573,764-6974,ANNISTON,MO,63820,S,N,10000,6.0,2100,0,0,True,;Incorrect_Format,;rate,54901
Kishan,Fouchal,F,307,900-1926,MANDERSON,WY,82432,S,N,50000,0.0,0,0,0,True,;Incorrect_Format,;rate,134604
Ragnar,Maliniak,F,423,293-2379,DYER,TN,38330,M,N,20000,0.0,0,0,0,True,;Incorrect_Format,;rate,8559
Pinaki,Roussou,F,605,851-7004,MENNO,SD,57045,M,Y,20000,0.0,0,0,0,True,;Incorrect_Format,;rate,43856
Goos,Foulk,M,573,165-3532,MARSHFIELD,MO,65706,M,Y,30000,6.0,0,4200,1200,True,;Incorrect_Format,;rate,121116
Knud,Prats,F,312,929-5785,NILES,IL,60714,S,Y,85000,3.0,2000,0,2000,True,;Incorrect_Format,;rate,189974
Mirco,Leathers,F,435,301-8900,SALT LAKE CITY,UT,84116,M,Y,65000,7.0,0,4950,2475,True,;Incorrect_Format,;rate,17275
Huifen,Stamm,M,503,424-2076,BRIGHTWOOD,OR,97011,M,Y,85000,9.0,0,318,159,True,;Incorrect_Format,;rate,11278
Houria,Prell,M,865,465-2769,CHATTANOOGA,TN,37421,S,Y,80000,0.0,0,0,0,True,;Incorrect_Format,;rate,95347
Zhilian,Winter,M,304,513-4807,CHARLESTON,WV,25305,M,N,5000,3.0,0,4000,0,True,;Incorrect_Format,;rate,36485
Prasant,Ramsden,F,859,723-1081,SAINT MARY,KY,40063,S,Y,80000,6.0,20,0,20,True,;Incorrect_Format,;rate,197272
Yoshiak,Hatakka,M,731,541-3717,BRISTOL,TN,37621,M,N,15000,0.0,0,0,0,True,;Incorrect_Format,;rate,139700
Zerksis,Cherfaoui,F,360,891-6338,USK,WA,99180,S,N,85000,0.0,0,0,0,True,;Incorrect_Format,;rate,105451
Adi,Gille,F,870,979-1503,CRUMROD,AR,72328,S,N,65000,7.0,20,0,0,True,;Incorrect_Format,;rate,139894
Suneel,Thallinger,F,662,984-8779,FERNWOOD,MS,39635,S,Y,30000,5.0,6000,0,1500,True,;Incorrect_Format,;rate,189758
Pavlin,Bartlay,M,615,726-4445,ELGIN,TN,37732,S,Y,90000,0.0,0,0,0,True,;Incorrect_Format,;rate,54133
Larry,Eskesen,M,314,739-7404,EXCELLO,MO,65247,M,Y,25000,6.0,0,4200,1200,True,;Incorrect_Format,;rate,29769
Malcolm,Cordy,F,815,337-1192,GRAND RIDGE,IL,61325,M,Y,70000,3.0,0,4000,2000,True,;Incorrect_Format,;rate,96968
Rrob,Brownrigg,M,435,587-2969,PINE VALLEY,UT,84781,S,N,50000,7.0,2475,0,0,True,;Incorrect_Format,;rate,151341
Rafael,Petrakis,F,907,680-4220,SLEETMUTE,AK,99668,M,N,60000,0.0,0,0,0,True,;Incorrect_Format,;rate,47409
Silvia,Leite,F,404,100-2486,FAYETTEVILLE,GA,30214,S,N,45000,6.0,2700,0,0,True,;Incorrect_Format,;rate,166938
Hayao,Brunt,M,425,441-1173,BLACK DIAMOND,WA,98010,S,Y,20000,0.0,0,0,0,True,;Incorrect_Format,;rate,120945
Rafael,Azumi,F,775,452-3715,LAS VEGAS,NV,89159,S,Y,75000,0.0,0,0,0,True,;Incorrect_Format,;rate,144637
Mujdat,Reece,M,907,691-2936,THORNE BAY,AK,99919,S,N,35000,0.0,0,0,0,True,;Incorrect_Format,;rate,50165
Goodwin,Bena,F,864,477-9992,LOCKHART,SC,29364,M,Y,60000,7.0,0,6600,3300,True,;Incorrect_Format,;rate,85472
Make,Narendra,M,253,268-8262,CARNATION,WA,98014,S,N,10000,0.0,0,0,0,True,;Incorrect_Format,;rate,181710
Timbur,Brattka,M,202,658-2333,WASHINGTON,DC,20058,M,N,55000,9.0,0,2740,0,True,;Incorrect_Format,;rate,194831
Brandon,Gutta,F,423,765-8393,ERWIN,TN,37650,S,N,70000,0.0,0,0,0,True,;Incorrect_Format,;rate,175448
Yichiang,America,M,217,860-4064,EARLVILLE,IL,60518,M,Y,5000,3.0,0,4000,2000,True,;Incorrect_Format,;rate,171356
Pozung,Meuser,M,307,193-7031,JAY EM,WY,82219,M,N,20000,0.0,0,0,0,True,;Incorrect_Format,;rate,97593
