f_name,l_name,gender,area_code,phone,city,state,zip,marital_status,has_child,salary,rate,single_exemp,married_exemp,child_exemp,pk
Bouchaib,Sinitsyn,F,478,416-4314,OMEGA,GA,31775,S,Y,100000,6.0,2700,0,3000,97175
Mitesh,Wika,M,843,485-1164,DAUFUSKIE ISLAND,SC,29915,M,Y,50000,7.0,0,6600,3300,97180
Maynard,Pendleton,M,770,895-5391,FRANKLIN SPRINGS,GA,30639,S,Y,70000,6.0,2700,0,3000,97207
Jutta,Oppliger,M,682,284-4821,CROSBYTON,TX,79322,M,N,10000,0.0,0,0,0,97211
Katsuyuki,Earley,M,706,469-6416,AUBURN,GA,30011,S,N,85000,6.0,2700,0,0,97226
Guhan,Groz,M,772,481-7751,SPRING HILL,FL,34607,S,Y,100000,0.0,0,0,0,97241
Bindu,Emmert,M,907,901-5148,CHUGIAK,AK,99567,M,Y,50000,0.0,0,0,0,97255
Veikko,Gulla,F,307,868-1487,ALADDIN,WY,82710,M,N,20000,0.0,0,0,0,97296
Jessie,Nollmann,F,304,586-6496,HORNER,WV,26372,M,N,10000,3.0,0,4000,0,97427
Takashige,Bellairs,M,224,257-3839,AURORA,IL,60507,M,N,60000,3.0,0,4000,0,97429
Martins,Canet,M,662,606-3098,COLUMBUS,MS,39704,M,N,10000,5.0,0,12000,0,97461
Jarno,Berrisford,F,907,420-6265,NIKISKI,AK,99635,M,Y,70000,0.0,0,0,0,97484
Linglan,Spong,F,304,589-8977,COXS MILLS,WV,26342,S,Y,5000,3.0,2000,0,2000,97522
Kyungsook,Tretmans,M,318,756-3562,KEATCHIE,LA,71046,S,N,5000,2.0,4500,0,0,97526
Krishan,Viveros,M,253,727-3688,BURLEY,WA,98322,S,Y,75000,0.0,0,0,0,97535
Pozung,Meuser,M,307,193-7031,JAY EM,WY,82219,M,N,20000,0.0,0,0,0,97593
Flaminio,Biss,M,636,494-5415,DUENWEG,MO,64841,M,N,40000,6.0,0,4200,0,97620
Selee,Karp,F,360,675-5819,PALISADES,WA,98845,M,Y,50000,0.0,0,0,0,97637
Eddie,Carleton,M,510,915-4446,PASADENA,CA,91182,S,Y,5000,1.0,87,0,272,97639
Mehul,Fasel,F,731,350-5769,CASTALIAN SPRINGS,TN,37031,S,Y,40000,0.0,0,0,0,97657
Geir,Lynn,M,573,183-6595,HURLEY,MO,65675,S,N,45000,6.0,2100,0,0,97663
Mema,Farinha,M,337,779-2928,LAKE CHARLES,LA,70602,M,N,40000,6.0,0,9000,0,97691
Yoshikuni,Mojana,M,337,273-3572,GRAMBLING,LA,71245,M,N,55000,6.0,0,9000,0,97768
Olga,Gosling,F,631,418-3843,COLLIERSVILLE,NY,13747,S,Y,5000,4.0,0,0,1000,97795
Masumi,Hemaspaandra,M,931,600-2681,ESTILL SPRINGS,TN,37330,S,N,35000,0.0,0,0,0,97798
Qian,Heyers,F,605,849-3004,HURLEY,SD,57036,M,N,30000,0.0,0,0,0,97814
Adin,Broscius,F,509,277-7694,DAVENPORT,WA,99122,S,N,45000,0.0,0,0,0,97822
Yagil,Sahidar,M,903,545-6938,PEARLAND,TX,77588,S,N,60000,0.0,0,0,0,97833
Nax,Berend,M,830,388-6706,LIVINGSTON,TX,77399,S,Y,10000,0.0,0,0,0,97846
Bryony,Gradel,M,702,420-9715,THE LAKES,NV,88905,S,N,30000,0.0,0,0,0,97851
Insup,Munoz,F,251,712-9686,WEDOWEE,AL,36278,S,N,70000,5.0,1500,0,0,97869
Sanzheng,Devlin,F,605,329-8008,KADOKA,SD,57543,M,Y,45000,0.0,0,0,0,97875
Evelyn,McAdam,F,435,117-5324,EPHRAIM,UT,84627,S,N,30000,7.0,2475,0,0,97931
Ashutosh,Borowsky,M,205,834-6590,SHELBY,AL,35143,M,Y,20000,5.0,0,3000,300,97955
Andisheh,Haberlandt,M,870,842-3760,ELAINE,AR,72333,M,N,50000,7.0,0,40,0,98041
Saewoong,Mahafzah,M,971,909-2535,HUNTINGTON,OR,97907,M,Y,50000,9.0,0,318,159,98155
Michi,McFarlane,F,850,774-4517,WINTER HAVEN,FL,33882,M,Y,100000,0.0,0,0,0,98205
Jagan,Kokeny,M,605,512-6612,RENNER,SD,57055,S,N,5000,0.0,0,0,0,98244
Yoshihumi,Ercolano,F,971,232-1034,TYGH VALLEY,OR,97063,M,Y,40000,9.0,0,318,159,98303
Padma,Kalsbeek,M,435,696-5449,SALEM,UT,84653,M,Y,85000,7.0,0,4950,2475,98317
Kayoko,Jousselin,F,660,803-3710,CAMPBELL,MO,63933,M,N,90000,6.0,0,4200,0,98330
Aman,Lorin,F,229,702-4339,FITZGERALD,GA,31750,M,N,35000,6.0,0,5400,0,98349
Adrianos,Streinu,M,503,407-2369,TOLEDO,OR,97391,S,N,75000,9.0,159,0,0,98358
Tuyan,Brophy,F,325,982-7628,AUSTIN,TX,78732,S,Y,40000,0.0,0,0,0,98360
Martine,Wnek,F,479,591-9365,CONCORD,AR,72523,S,N,30000,7.0,20,0,0,98395
Ferdi,Liggesmeyer,M,417,234-6967,JAMESON,MO,64647,M,Y,95000,6.0,0,4200,1200,98411
Saroja,Kaelbling,F,210,258-9415,HONDO,TX,78861,M,N,35000,0.0,0,0,0,98449
Xinying,Aboulnasr,M,305,500-7600,CLEARWATER,FL,33758,M,Y,90000,0.0,0,0,0,98454
Wojciech,Koehl,F,636,753-7432,KANSAS CITY,MO,64149,M,N,25000,6.0,0,4200,0,98459
Timothy,Parberry,F,706,589-5952,BOLINGBROKE,GA,31004,M,N,15000,6.0,0,5400,0,98476
Linore,Goke,M,334,313-6256,BIRMINGHAM,AL,35291,M,N,75000,5.0,0,3000,0,98488
Shyam,Kroppenstedt,M,907,994-2005,ANCHORAGE,AK,99519,M,Y,30000,0.0,0,0,0,98494
Grit,Chengzheng,M,801,915-9146,SALT LAKE CITY,UT,84199,M,N,100000,7.0,0,4950,0,98503
Liya,Kugelmass,M,605,324-3165,MURDO,SD,57559,M,N,75000,0.0,0,0,0,98629
Yukihisa,Eaglestone,F,501,826-3700,POUGHKEEPSIE,AR,72569,S,Y,50000,7.0,20,0,20,98636
Hilding,Haneke,F,843,885-8809,WOODRUFF,SC,29388,M,Y,45000,7.0,0,6600,3300,98653
Iannis,Sigelmann,F,305,854-2400,GAINESVILLE,FL,32601,S,N,95000,0.0,0,0,0,98713
Pau,Shepherd,F,601,724-6969,DUBLIN,MS,38739,S,N,50000,5.0,6000,0,0,98739
Mang,Coury,F,971,884-8825,LANGLOIS,OR,97450,S,N,25000,9.0,159,0,0,98751
Arild,Stefanini,M,907,217-4371,AKUTAN,AK,99553,S,Y,30000,0.0,0,0,0,98765
Lenny,Weissman,M,228,258-9221,JACKSON,MS,39203,S,N,40000,5.0,6000,0,0,98778
Magdi,Imam,F,912,135-8411,DOUGLASVILLE,GA,30135,M,Y,35000,6.0,0,5400,3000,98787
Tridas,Antao,F,706,340-3906,ROSWELL,GA,30077,M,N,100000,6.0,0,5400,0,98816
Mirjam,Ramalho,F,931,348-8740,JOHNSON CITY,TN,37605,M,N,30000,0.0,0,0,0,98897
Misako,Hazony,F,318,132-1887,MOREAUVILLE,LA,71355,S,N,90000,6.0,4500,0,0,99002
Francesc,Herlihy,F,304,837-8483,MAC ARTHUR,WV,25873,M,N,10000,3.0,0,4000,0,99097
Weidon,Bozzano,F,606,497-6782,ISLAND CITY,KY,41338,S,Y,100000,6.0,20,0,20,99103
Fredeic,Cestnik,F,509,478-9844,SEATTLE,WA,98116,S,Y,30000,0.0,0,0,0,99115
Rajesh,Carletta,F,708,132-2769,BROWNING,IL,62624,S,Y,35000,3.0,2000,0,2000,99118
Thurman,Benzmuller,F,773,758-6407,PEORIA,IL,61638,S,Y,10000,3.0,2000,0,2000,99131
Sariel,Shallof,F,573,642-8668,ARBELA,MO,63432,S,N,95000,6.0,2100,0,0,99136
Wenjun,Bijlsma,M,435,201-5496,CORNISH,UT,84308,M,Y,85000,7.0,0,4950,2475,99184
Vishwa,Clonts,F,847,198-7731,ELLIS GROVE,IL,62241,S,N,35000,3.0,2000,0,0,99192
Katsura,Osman,M,773,799-3156,STONEFORT,IL,62987,S,N,75000,3.0,2000,0,0,99199
Yanling,Pigeot,M,307,633-7320,LOST SPRINGS,WY,82224,S,N,50000,0.0,0,0,0,99205
Marvin,Klutke,M,334,685-9648,TROY,AL,36081,S,Y,60000,5.0,1500,0,300,99214
Garrison,Nagasawa,M,314,596-6094,KANSAS CITY,MO,64158,M,N,90000,6.0,0,4200,0,99228
Amund,Keam,M,630,845-3752,NEW CANTON,IL,62356,M,N,75000,3.0,0,4000,0,99282
Jovanna,Nemetz,F,503,257-3355,DUFUR,OR,97021,M,N,95000,9.0,0,318,0,99295
Yaghout,Jezek,F,573,315-6797,BALLWIN,MO,63011,S,Y,40000,6.0,2100,0,1200,99313
Leen,Crescenzi,M,541,276-5170,SALEM,OR,97301,M,N,60000,9.0,0,318,0,99319
Xiaotao,Kalp,F,318,272-1196,HOUMA,LA,70363,S,Y,10000,2.0,4500,0,1000,99321
Lucia,Roddick,F,305,486-3576,APALACHICOLA,FL,32329,S,N,75000,0.0,0,0,0,99342
Blagovest,L'Ecuyer,F,334,593-4529,PARRISH,AL,35580,S,N,25000,5.0,1500,0,0,99467
Akhileswaran,Olien,M,307,159-1374,BUFORD,WY,82052,S,Y,5000,0.0,0,0,0,99477
Kerhong,Batzoglou,M,251,297-8083,BROOKWOOD,AL,35444,S,N,85000,5.0,1500,0,0,99493
Gaylin,Milidiu,F,202,246-5070,WASHINGTON,DC,20016,S,Y,55000,9.0,1370,0,1370,99553
Rollins,Zartmann,M,270,390-9615,LEXINGTON,KY,40516,S,Y,90000,6.0,20,0,20,99595
Morganna,Kroenke,M,931,486-1335,SMITHVILLE,TN,37166,M,Y,30000,0.0,0,0,0,99673
Haleh,Bahr,F,253,889-2013,MOUNT VERNON,WA,98273,S,N,100000,0.0,0,0,0,99711
Guihai,Emden,M,352,339-4210,TALLAHASSEE,FL,32315,M,Y,5000,0.0,0,0,0,99716
Nathaniel,Wodd,M,662,619-7755,DIBERVILLE,MS,39540,M,Y,85000,5.0,0,12000,1500,99726
Chunhong,Scalabrin,M,501,392-3081,LEAD HILL,AR,72644,M,N,50000,7.0,0,40,0,99777
Mugo,Yacobi,F,202,361-4890,WASHINGTON,DC,20289,M,N,70000,9.0,0,2740,0,99797
Paklin,Bruss,F,630,702-9749,FREEBURG,IL,62243,M,N,80000,3.0,0,4000,0,99835
Kenko,Moussiaux,F,417,853-1980,ALMA,MO,64001,S,N,25000,6.0,2100,0,0,99855
Hla,Kodera,F,801,494-3814,DUCHESNE,UT,84021,M,Y,40000,7.0,0,4950,2475,99893
Jochen,Buchter,M,605,210-3531,BRANDT,SD,57218,S,Y,100000,0.0,0,0,0,99912
Jaihie,Bale,F,702,687-7112,LOGANDALE,NV,89021,M,N,60000,0.0,0,0,0,99940
Katy,Gilford,M,773,490-9141,EAST SAINT LOUIS,IL,62206,M,Y,20000,3.0,0,4000,2000,99973
Namick,Gruninger,M,803,388-6214,CHESTER,SC,29706,S,N,100000,7.0,3300,0,0,99991
Dorrit,Papsdorf,F,321,301-7215,ONECO,FL,34264,S,Y,75000,0.0,0,0,0,100027
Mokrane,Leverett,M,360,369-9070,SEATTLE,WA,98158,M,Y,25000,0.0,0,0,0,100036
eva,Validov,F,907,514-1830,SAND POINT,AK,99661,S,Y,5000,0.0,0,0,0,100098
Reimer,Reps,F,605,689-6605,SENECA,SD,57473,M,Y,10000,0.0,0,0,0,100126
Shiv,Nikander,F,601,920-4536,LAKE CORMORANT,MS,38641,M,N,30000,5.0,0,12000,0,100158
Ilya,Baalen,F,801,219-8642,NORTH SALT LAKE,UT,84054,M,N,35000,7.0,0,4950,0,100201
Anita,Schmedding,F,307,903-6780,ARAPAHOE,WY,82510,M,N,20000,0.0,0,0,0,100232
Chengyu,Schick,M,662,714-9257,KOSCIUSKO,MS,39090,M,N,65000,5.0,0,12000,0,100306
Haluk,Erev,F,985,644-7064,PLAUCHEVILLE,LA,71362,S,N,45000,6.0,4500,0,0,100481
Saurabh,Kodek,M,815,103-8290,GAYS,IL,61928,S,N,70000,3.0,2000,0,0,100489
Siddharth,Niizuma,F,270,627-9036,MAZIE,KY,41160,S,Y,85000,6.0,20,0,20,100504
Guy,Becraft,F,254,932-4120,OLD GLORY,TX,79540,S,Y,100000,0.0,0,0,0,100594
Houria,Shmyglevsky,M,770,345-6199,COLUMBUS,GA,31908,S,N,55000,6.0,2700,0,0,100597
Yukuo,Zimowski,F,843,676-7682,COLUMBIA,SC,29218,M,N,75000,7.0,0,6600,0,100658
HongJiang,Nemani,F,206,845-1166,USK,WA,99180,S,Y,90000,0.0,0,0,0,100693
Sathiamoorthy,Olander,M,228,103-2788,TUTWILER,MS,38963,M,Y,85000,5.0,0,12000,1500,100729
Helmuth,Miksch,M,907,408-9988,COFFMAN COVE,AK,99918,S,N,95000,0.0,0,0,0,100766
Aline,Mihaylov,M,605,149-8740,BOX ELDER,SD,57719,M,Y,75000,0.0,0,0,0,100785
Milt,Rauma,M,773,360-1370,SCALES MOUND,IL,61075,S,Y,60000,3.0,2000,0,2000,100789
Marlo,Krull,M,509,428-4506,WAITSBURG,WA,99361,M,Y,55000,0.0,0,0,0,100797
Gray,Usery,F,605,916-8721,FERNEY,SD,57439,M,N,65000,0.0,0,0,0,100946
Howard,Lvov,M,605,401-6089,VEBLEN,SD,57270,M,Y,85000,0.0,0,0,0,100963
Jacque,Olien,M,769,417-3817,OCEAN SPRINGS,MS,39566,M,N,25000,5.0,0,12000,0,100974
Jonathan,Lecce,F,636,565-4473,VALLES MINES,MO,63087,M,N,45000,6.0,0,4200,0,101002
Duro,Bayoumi,M,843,276-2026,COTTAGEVILLE,SC,29435,S,Y,15000,7.0,3300,0,3300,101095
Saverio,Goil,F,660,891-3216,PHILLIPSBURG,MO,65722,S,Y,80000,6.0,2100,0,1200,101151
Yuuichi,Heylen,M,636,695-2712,ELSBERRY,MO,63343,M,N,55000,6.0,0,4200,0,101216
Haomin,Mitina,M,601,427-1790,RUTH,MS,39662,S,Y,5000,3.0,6000,0,1500,101230
Cor,Bittan,M,478,157-8028,TIGNALL,GA,30668,M,Y,90000,6.0,0,5400,3000,101299
Chengwen,Fritzsche,M,907,402-7335,LOWER KALSKAG,AK,99626,M,N,20000,0.0,0,0,0,101426
Masahito,Cavallo,F,605,628-5922,BRANDT,SD,57218,S,N,100000,0.0,0,0,0,101610
Xiaolong,Olaniran,F,605,894-7974,NORTHVILLE,SD,57465,S,N,10000,0.0,0,0,0,101694
Roelof,Savaria,F,435,988-9730,SALT LAKE CITY,UT,84106,S,N,90000,7.0,2475,0,0,101733
DeForest,Rousu,M,971,688-5848,REDMOND,OR,97756,M,N,95000,9.0,0,318,0,101775
Chrysantos,Malaiya,F,254,397-8567,PROSPER,TX,75078,M,N,65000,0.0,0,0,0,101783
Gershon,Ruohonen,F,702,729-7013,ELKO,NV,89802,S,Y,5000,0.0,0,0,0,101793
Masud,Orgass,F,228,176-6352,OXFORD,MS,38655,S,N,85000,5.0,6000,0,0,101812
Vivekananda,Ravid,M,423,200-8660,CUNNINGHAM,TN,37052,S,Y,5000,0.0,0,0,0,101883
Nic,Tschudin,F,769,268-4542,SHANNON,MS,38868,M,N,55000,5.0,0,12000,0,101939
Hideaki,Clonts,M,801,422-9735,SANDY,UT,84093,M,N,65000,7.0,0,4950,0,101961
Lingtao,Delzanno,M,786,942-1912,MIAMI,FL,33134,S,Y,75000,0.0,0,0,0,101974
Seyed,Aluru,M,425,196-9802,TACOMA,WA,98477,M,N,75000,0.0,0,0,0,101999
Imadeldin,Melanson,F,801,825-3723,SALT LAKE CITY,UT,84144,S,Y,80000,7.0,2475,0,2475,102027
Wanlei,Baalbergen,F,775,172-8542,LAS VEGAS,NV,89122,M,Y,5000,0.0,0,0,0,102037
Ghulum,Ohtsu,F,601,278-8193,MERIDIAN,MS,39305,S,N,20000,5.0,6000,0,0,102059
Omer,Nuth,F,706,744-8526,HOMERVILLE,GA,31634,M,N,80000,6.0,0,5400,0,102208
Jordanka,Farrens,M,843,589-4671,GROVER,SC,29447,M,N,40000,7.0,0,6600,0,102276
Alongkrit,Schreiter,M,307,119-3352,GILLETTE,WY,82716,S,N,70000,0.0,0,0,0,102311
Nga,McKie,F,770,901-5984,MILLEDGEVILLE,GA,31059,M,Y,25000,6.0,0,5400,3000,102436
Nauman,Nahapetian,M,605,889-8655,GRENVILLE,SD,57239,M,N,20000,0.0,0,0,0,102483
Tayloe,Valkema,M,907,694-1170,AKUTAN,AK,99553,S,Y,65000,0.0,0,0,0,102557
Yang,Perri,F,706,445-2009,ROYSTON,GA,30662,M,N,30000,6.0,0,5400,0,102577
Suebskul,Petterson,F,425,711-8564,TWISP,WA,98856,S,Y,90000,0.0,0,0,0,102630
Kalique,Cucka,M,786,927-1875,TAMPA,FL,33689,S,N,25000,0.0,0,0,0,102643
Xinyao,Kinsner,F,334,436-6161,ATMORE,AL,36503,S,Y,15000,5.0,1500,0,300,102649
Arndt,Bettayeb,M,971,285-7351,BANDON,OR,97411,S,Y,15000,9.0,159,0,159,102650
Qing,Vershinin,M,971,810-2099,ADEL,OR,97620,S,N,65000,9.0,159,0,0,102695
Nobutaka,Marzano,M,801,165-9298,VEYO,UT,84782,S,N,80000,7.0,2475,0,0,102711
Sundar,Hotzel,F,971,574-4892,CLATSKANIE,OR,97016,S,N,90000,9.0,159,0,0,102820
Wlodzimierz,Cardiff,M,202,216-3173,WASHINGTON,DC,20007,S,Y,50000,9.0,1370,0,1370,102882
Madhavan,Rovere,M,334,411-3581,RIVERSIDE,AL,35135,M,Y,50000,5.0,0,3000,300,102946
Mayuram,America,F,307,264-2332,LARAMIE,WY,82072,M,N,75000,0.0,0,0,0,103033
Xiaoyan,Board,F,832,193-9938,GROOM,TX,79039,M,N,100000,0.0,0,0,0,103097
Roopa,Ertel,M,605,878-3719,SPRINGFIELD,SD,57062,S,Y,45000,0.0,0,0,0,103381
Bartlomiej,Farreny,F,773,687-8741,LA PRAIRIE,IL,62346,S,N,90000,3.0,2000,0,0,103408
Phenil,Marzullo,F,432,697-5994,HOUSTON,TX,77229,S,Y,40000,0.0,0,0,0,103456
Javam,Kahana,M,931,392-4841,MC KENZIE,TN,38201,M,N,60000,0.0,0,0,0,103474
Pilar,Drawin,M,971,782-2248,DORENA,OR,97434,M,Y,25000,9.0,0,318,159,103476
Pierre,Remy,M,404,412-9624,BLUE RIDGE,GA,30513,M,Y,65000,6.0,0,5400,3000,103478
Hongji,Hartfield,M,786,924-9314,WELLBORN,FL,32094,M,Y,95000,0.0,0,0,0,103490
Kazumiti,Gudjonsson,F,931,709-5157,SOUTH FULTON,TN,38257,S,N,60000,0.0,0,0,0,103532
Younggeun,Daughtrey,F,615,969-1402,DELLROSE,TN,38453,S,N,5000,0.0,0,0,0,103558
Gayle,Loizou,F,502,479-8269,MELBER,KY,42069,M,N,85000,6.0,0,40,0,103599
Clarisse,Akazan,M,770,238-9759,LAKEMONT,GA,30552,S,Y,85000,6.0,2700,0,3000,103617
Etta,Urpi,M,912,924-9489,GLENWOOD,GA,30428,M,N,85000,6.0,0,5400,0,103620
Geng,Bellatreche,M,775,689-8170,PAHRUMP,NV,89061,S,Y,65000,0.0,0,0,0,103667
Shafi,Munster,M,605,271-5023,ARTESIAN,SD,57314,M,N,40000,0.0,0,0,0,103688
Jaques,Lukanowicz,F,769,796-9916,JACKSON,MS,39235,M,N,55000,5.0,0,12000,0,103700
Yufei,Cieplinski,M,915,108-7579,PINELAND,TX,75968,S,N,20000,0.0,0,0,0,103726
Morrie,Bittianda,M,605,488-3073,COLTON,SD,57018,S,Y,70000,0.0,0,0,0,103753
Arendse,Morrell,F,573,797-3727,MAPAVILLE,MO,63065,S,Y,85000,6.0,2100,0,1200,103792
Hirohiko,Grbic,M,205,498-6478,BIRMINGHAM,AL,35287,S,Y,60000,5.0,1500,0,300,103820
Antero,Selvestrel,F,754,548-8795,BOCA RATON,FL,33486,M,N,100000,0.0,0,0,0,103837
Dongwook,Ginzberg,M,256,348-6979,GUNTERSVILLE,AL,35976,M,N,70000,5.0,0,3000,0,103845
Kazukuni,Oliva,M,702,687-4277,NORTH LAS VEGAS,NV,89081,M,Y,65000,0.0,0,0,0,103882
Lawrence,Weissmarm,F,404,822-8988,SAVANNAH,GA,31404,S,N,85000,6.0,2700,0,0,103929
Samual,Verdillon,F,847,498-6008,XENIA,IL,62899,M,N,80000,3.0,0,4000,0,103936
Kirack,Caugne,M,435,716-3665,PARK CITY,UT,84068,S,N,70000,7.0,2475,0,0,103995
Hayato,Pocchiola,F,307,698-1906,GLENDO,WY,82213,S,N,50000,0.0,0,0,0,104076
Ziming,Purkayastha,F,630,188-3964,NORA,IL,61059,S,N,80000,3.0,2000,0,0,104209
Valdiodio,Gladman,M,636,340-2492,BLAIRSTOWN,MO,64726,M,N,20000,6.0,0,4200,0,104213
Jianxi,Manukyan,M,803,583-4418,GREENVILLE,SC,29606,M,Y,40000,7.0,0,6600,3300,104222
Mouloud,Gecsei,M,601,464-1366,MACON,MS,39341,S,N,70000,5.0,6000,0,0,104238
Morison,Klingspor,F,503,132-6798,POWERS,OR,97466,S,N,25000,9.0,159,0,0,104276
Maged,Vongsathorn,M,561,872-7764,FORT LAUDERDALE,FL,33326,M,N,10000,0.0,0,0,0,104298
Abhaya,Wichaipanitch,M,478,393-4696,AUGUSTA,GA,30913,M,Y,85000,6.0,0,5400,3000,104317
Lalit,Uesaka,F,636,382-8840,SEDALIA,MO,65302,M,N,20000,6.0,0,4200,0,104322
Andrey,Rahimi,M,541,284-9215,FALLS CITY,OR,97344,S,N,90000,9.0,159,0,0,104336
Yon,Khoshnevisan,F,304,301-5795,RIPLEY,WV,25271,M,N,5000,3.0,0,4000,0,104445
Asish,Ghezal,F,979,278-5365,HOUSTON,TX,77009,S,N,60000,0.0,0,0,0,104448
Arkady,Bleumer,F,660,340-8283,MONROE CITY,MO,63456,M,Y,10000,6.0,0,4200,1200,104471
Masadi,Ermakov,F,706,650-3439,IDEAL,GA,31041,M,N,95000,6.0,0,5400,0,104478
Aarti,Donath,M,502,468-1058,CLOVERPORT,KY,40111,S,Y,75000,6.0,20,0,20,104487
Famory,Lodder,M,843,149-2024,JENKINSVILLE,SC,29065,M,N,15000,7.0,0,6600,0,104521
Yves,Tautenhahn,M,404,241-3997,DALLAS,GA,30132,M,N,65000,6.0,0,5400,0,104523
Miroslava,Gyseghem,M,361,110-4071,CEDAR PARK,TX,78630,M,N,10000,0.0,0,0,0,104549
Tepparit,Priol,F,775,464-6266,ELKO,NV,89803,S,Y,35000,0.0,0,0,0,104598
Rajkumar,Murta,F,801,212-5247,OGDEN,UT,84201,M,N,60000,7.0,0,4950,0,104612
Winston,Cuhrov,M,662,517-1532,SCOBEY,MS,38953,M,Y,15000,5.0,0,12000,1500,104657
Dunja,Yamagami,F,931,232-7050,IDLEWILD,TN,38346,M,N,10000,0.0,0,0,0,104739
Nick,Lange,M,702,271-4333,SUN VALLEY,NV,89433,M,Y,85000,0.0,0,0,0,104774
Supriya,Mihalisin,M,202,887-1926,WASHINGTON,DC,20030,M,N,60000,9.0,0,2740,0,104789
Gavin,Muirhead,F,971,202-2167,PAISLEY,OR,97636,S,N,60000,9.0,159,0,0,104797
Eugenia,Meijer,F,605,161-7131,WOUNDED KNEE,SD,57794,M,Y,10000,0.0,0,0,0,104829
Madeline,Tripathy,F,636,982-2132,SAINT LOUIS,MO,63182,S,Y,20000,6.0,2100,0,1200,104830
Simson,Culpepper,M,907,590-5123,FAIRBANKS,AK,99710,S,N,65000,0.0,0,0,0,104840
Evaggelia,Henriksson,F,915,777-9339,SALADO,TX,76571,S,Y,95000,0.0,0,0,0,104866
Kaila,Lovasz,F,314,511-8271,LODI,MO,63950,S,N,75000,6.0,2100,0,0,104884
Selahattin,Hellwagner,M,775,180-7619,LAS VEGAS,NV,89125,S,Y,50000,0.0,0,0,0,104900
Lihao,Hirokawa,M,478,857-7004,ATLANTA,GA,30392,S,N,65000,6.0,2700,0,0,104912
Akos,Edelhoff,M,985,510-7375,NEW ORLEANS,LA,70176,S,Y,45000,6.0,4500,0,1000,104919
Ernst,Sundgren,F,228,186-3263,BENTONIA,MS,39040,S,N,30000,5.0,6000,0,0,104935
Sulamita,Mintchev,F,425,829-2896,ELLENSBURG,WA,98926,M,N,100000,0.0,0,0,0,104960
Jarallah,Nollmann,F,202,995-4895,WASHINGTON,DC,20355,M,Y,90000,9.0,0,2740,1370,105026
Jayadev,Suermann,F,305,490-1799,BONITA SPRINGS,FL,34135,S,N,50000,0.0,0,0,0,105036
Gen,Goodburn,M,907,539-5379,KENAI,AK,99611,S,Y,100000,0.0,0,0,0,105065
Baziley,Acil'diev,M,660,876-9763,SAINT LOUIS,MO,63139,M,N,40000,6.0,0,4200,0,105267
Bei,Zueger,F,202,238-4173,WASHINGTON,DC,20098,M,N,45000,9.0,0,2740,0,105280
Baltasar,Benn,F,609,863-5209,GARFIELD,NJ,7026,S,Y,15000,1.4,1000,0,1500,105314
Shuo,Hammerl,M,907,845-4889,ATKA,AK,99547,S,Y,50000,0.0,0,0,0,105411
Bernad,Birnbaum,M,954,600-2963,GENEVA,FL,32732,S,N,25000,0.0,0,0,0,105425
Zerksis,Cherfaoui,F,360,891-6338,USK,WA,99180,S,N,85000,0.0,0,0,0,105451
Marianthi,Whitley,M,318,590-9695,CREOLE,LA,70632,S,Y,25000,6.0,4500,0,1000,105454
Tzyh,Vinck,F,561,826-7737,LAUREL HILL,FL,32567,M,Y,90000,0.0,0,0,0,105464
Zejun,Kottmann,M,801,966-3535,EPHRAIM,UT,84627,M,Y,10000,7.0,0,4950,2475,105548
Genshiro,Meidanis,F,864,336-3918,ISLE OF PALMS,SC,29451,S,N,80000,7.0,3300,0,0,105561
Kayoko,Papadias,F,678,943-2093,REX,GA,30273,M,Y,40000,6.0,0,5400,3000,105577
Manibrata,Stround,M,541,155-1791,JACKSONVILLE,OR,97530,S,N,55000,9.0,159,0,0,105589
Huaxiong,Malita,F,225,680-6622,LAFAYETTE,LA,70506,M,Y,45000,6.0,0,9000,1000,105604
Oscar,Hambury,F,870,371-5298,VILONIA,AR,72173,M,N,60000,7.0,0,40,0,105626
Herkimer,Matheis,M,907,732-2142,SAINT MICHAEL,AK,99659,M,N,20000,0.0,0,0,0,105751
Ashesh,Highnam,F,803,777-9256,GREENVILLE,SC,29604,M,N,70000,7.0,0,6600,0,105775
Randy,Delcoigne,M,307,897-4382,ETNA,WY,83118,S,N,10000,0.0,0,0,0,105796
Simukai,Torelli,F,731,671-9714,BATH SPRINGS,TN,38311,M,Y,90000,0.0,0,0,0,105805
Changqing,Tuuliniemi,F,202,806-9390,WASHINGTON,DC,20442,S,Y,30000,9.0,1370,0,1370,105873
Kazuhira,Mergen,F,772,431-9664,MIAMI,FL,33106,M,N,75000,0.0,0,0,0,105874
Stanislav,Gose,F,404,356-6809,COLUMBUS,GA,31917,M,N,10000,6.0,0,5400,0,105985
Laurel,Leder,M,813,474-4170,ORLANDO,FL,32878,M,Y,45000,0.0,0,0,0,105994
Nevin,Prokopowicz,F,404,943-3011,MOUNT AIRY,GA,30563,M,Y,80000,6.0,0,5400,3000,106070
Chanjung,Chenoweth,M,702,542-8256,TONOPAH,NV,89049,M,Y,60000,0.0,0,0,0,106082
Vivan,Pokoski,M,479,850-9532,COTTER,AR,72626,M,Y,50000,7.0,0,40,20,106099
Ming,Friedman,F,225,135-4077,NEW IBERIA,LA,70562,S,N,75000,6.0,4500,0,0,106131
Noriaki,Delgrande,F,832,619-8568,GEORGETOWN,TX,78626,S,N,30000,0.0,0,0,0,106159
